CAP_1,CAP_2,CAP_3,CAP_4,CAP_5,CAP_6,CAP_7
0.999568497672998,0.9984084003479928,0.9995758953342068,0.9999089620468913,0.999885930385552,0.9998471961088407,0.9997883864565326
0.9987814223500366,0.9980889256737115,0.9990962185922198,0.999889944646143,0.9998408825133813,0.9989961977840677,0.9995072555128047
0.9993618554058894,0.9962009398998938,0.9997013973923152,0.9998855074382954,0.9998642521248456,0.9998460307565472,0.9998991989831126
0.9990766598677941,0.9982377614959713,0.9995562178605079,0.9999163918142989,0.9999594919471125,0.9998526513293093,0.9999183006344176
0.9982834221158332,0.9974515989572789,0.9998161528519149,0.9997831697033054,0.9998582035907916,0.9999310201272544,0.9995477788166239
0.99897259495692,0.9983241021246532,0.9972293956345619,0.9996454632188764,0.9994089312786258,0.9976383526098379,0.9989145747348561
0.9989333999351261,0.9966852306347621,0.9993314147493024,0.9997449412245861,0.9994362158231528,0.9994328261406478,0.9985104072879131
0.9989933717526724,0.9992326643969184,0.9986401755799595,0.9997397841604487,0.9997635574280515,0.9988451241114331,0.9994915377729845
0.9973691915024498,0.9972643660967506,0.9991329184310814,0.9997876404293687,0.9998627350678685,0.9981342150377146,0.9996555055869039
0.998639939301214,0.9985382007611721,0.9994508771740189,0.9998474545219544,0.9998335298539831,0.9985989047678031,0.9990105610746016
0.9992372651789923,0.9973473215918888,0.9996518963255885,0.999845570969926,0.9998643626539134,0.9996664585811201,0.9998915260319753
0.9964987554280217,0.9988650957671615,0.9979806925355522,0.9997994606609707,0.9997062999723183,0.9982769443869636,0.9987610812377198
0.9980591416785272,0.998684658633112,0.9994614801530888,0.999896038819643,0.9998223260678049,0.9987066651012539,0.9995201718286948
0.9969751378030411,0.9968399945419465,0.9992702939593398,0.9998861801826544,0.9999352721645581,0.9996664202770833,0.9995055864761996
0.9988554051820583,0.9995590930581341,0.9993156293244948,0.9999645470330578,0.999941352719713,0.9996154926923815,0.9992369687202988
0.9993452550751847,0.9983267909645808,0.9997271832241279,0.9998653420589317,0.9998711683979026,0.9992974973026311,0.9998340317769151
0.9988697064533177,0.9994597419656048,0.9993425450592858,0.9997190767087095,0.9998247851487368,0.9986043255573115,0.9992486492820568
0.9961650545657283,0.9975775556373749,0.9988682730898395,0.9998596014716492,0.9998498988008652,0.9993865526891713,0.9988366786005052
0.9992121668513027,0.9971057609378965,0.9997908100516991,0.9999116745754462,0.9997195965696624,0.9997532862727887,0.9994332586459808
0.9987554813769061,0.9986954268172185,0.9992053141687718,0.9998727260120811,0.9999171178519148,0.9990059149377477,0.999759018086978
0.9995175489589219,0.9993784832790124,0.9996542295059919,0.9998169497551448,0.9998568232307085,0.9992536996747488,0.9995296609601809
0.9995720430681259,0.9989834242126273,0.9985598915453312,0.9999517605003508,0.9998918828709763,0.9995223166942397,0.9997293784557798
0.9978015274082126,0.9983795863536402,0.9993962634629644,0.999795741256303,0.9998184103607914,0.9994441159730535,0.9986771533689262
0.9988047205802364,0.9997561044328548,0.9988446076111532,0.999945969316086,0.9998645576955011,0.9994602612652561,0.9995552048966756
0.9988319163013458,0.9992556142451509,0.9992362348138147,0.9999425697387098,0.9998967394337657,0.9995460488732264,0.9993275407980793
0.9989639340934643,0.9982622510320314,0.9997967693009991,0.9999462653220158,0.9999543646865755,0.9995538559357348,0.9998330010356503
0.9985488140242066,0.9981897956412552,0.9996448189262535,0.9999054877518114,0.9999083631573428,0.999775545947113,0.999715419676012
0.9993951802100806,0.9996832641613936,0.9993193469274829,0.9999297277516234,0.9998701721470359,0.9997491042000526,0.9998245939799457
0.9988837060401855,0.9983953739952244,0.9994016739380555,0.9998180395319358,0.9999098856337763,0.9992756812478917,0.9998764995174649
0.9993383653765867,0.9978467263854214,0.9997657163245736,0.9999413709908196,0.9998630254454952,0.9999036826473889,0.999748465626092
0.9977556555880441,0.998240163286211,0.9990854210557327,0.9998304662012372,0.9998138102398134,0.9992312399348433,0.9992514002320607
0.9989634435149545,0.9997015172677062,0.9997354138669794,0.9999238708293368,0.9999285694560952,0.9995058259683894,0.9998620630372402
0.9986452810364231,0.9984587995149218,0.999726454760019,0.9998874476714988,0.9999463618752348,0.9998564291740984,0.9996969954578815
0.9975738864327185,0.9992094833389928,0.9991662635311943,0.9999137947221066,0.999783183279129,0.9990068667019412,0.9993173131939111
0.9990751857252783,0.9983211514401995,0.9994546033813052,0.9999489547320021,0.9999502090899041,0.9998513454904494,0.9998583077654973
0.9957223735168099,0.9995186071246775,0.9992849873765691,0.9998427621710164,0.9999387874200278,0.999128750321505,0.9993216858480857
0.998948943258275,0.9980856379850068,0.9985119628397671,0.9997141007375822,0.9998801271344893,0.9986749676238189,0.9994574833291759
0.99466294317078,0.9959323688399143,0.9967741781077085,0.9998611056571902,0.9998559835774572,0.9986307454149446,0.9988870692885895
0.9995012117465449,0.9988939957549509,0.999752174938452,0.9999446117924893,0.9999467028965389,0.9998765553249456,0.9999002122351576
0.996734687014027,0.9967110641081875,0.9995634753930763,0.9999123761815926,0.9999285669745883,0.999581274449683,0.9991057358451206
0.9957010751863405,0.9970617468426829,0.9952680336102139,0.9996503100079257,0.9998044465394709,0.9958972608479391,0.9989876916791076
0.9971314376019292,0.9984647547117251,0.9987927696937153,0.9998567658418832,0.9997981263031843,0.9981987734944255,0.999061295105536
0.9977763153033281,0.9974794413990833,0.9993306619364689,0.9999399795519068,0.9999188039545494,0.9998508616443378,0.9998480248238959
0.9985450555999342,0.9977147399545803,0.9985014445557491,0.9996030655546659,0.9994264633480778,0.9989654484785867,0.9990944105012226
0.9992629941019138,0.9987689028399189,0.999583924120052,0.9999107279261753,0.9999280100105974,0.9997646736731775,0.9999009499223959
0.9978218369928898,0.9990237584077989,0.999229232755779,0.9999404596089038,0.9998639977292506,0.9992423092155649,0.9993413675530342
0.9977940535704418,0.9990384445885679,0.9993197358745831,0.9998957054592987,0.9998884255503588,0.9998913667140651,0.9997662683539602
0.9980157047734552,0.9992559239936427,0.9997153086526749,0.9999432533395403,0.9999098673442887,0.9997120226344632,0.999463362684841
0.99887426048547,0.9997448883943907,0.9993787559626645,0.9999036557824783,0.9998936961735196,0.9997520384021632,0.9997196366556274
0.998931022427682,0.9991109455076258,0.9981355440945524,0.9997027014071572,0.9996661865461477,0.9983550268665287,0.9985913397937813
0.9987074516014884,0.9988043433516645,0.9994673587090118,0.9999241255015632,0.9999629227612721,0.9995230327313512,0.9997662539475778
0.9989173275815904,0.9984996625322491,0.9995413378081842,0.999863920526915,0.9999169354201252,0.9996897602751937,0.9997524091876654
0.9995505107566993,0.9996917619859066,0.9994847510381683,0.9999547970645066,0.9999368856849787,0.9996729132098799,0.9997968019455876
0.9993581477236595,0.9977624961872104,0.9997574086316692,0.9999463861734642,0.9998639875804456,0.9996448878590062,0.9998126350518801
0.9989073168712653,0.997935214990572,0.9994610450089711,0.9998939725101179,0.9998853532422255,0.9996193825259271,0.9997549601958418
0.9968655062503672,0.9968351521069061,0.9985967158347338,0.9998111720586617,0.9998766077478894,0.9990520466362598,0.9995869717861766
0.9987238288055025,0.9981308171994047,0.9985619124869168,0.9994731125621604,0.9996509281544236,0.9972690276283463,0.998316420523765
0.9957026650258798,0.9984525383534987,0.9991972438132184,0.9999267485801633,0.9999431299961309,0.9985399428956901,0.9988807961118007
0.999180618183951,0.999231074939167,0.9987203631724443,0.9998336781108791,0.9999535205051452,0.9985366413683733,0.9996706371423683
0.4235810318076785,0.5890549469020435,0.8751812268840077,0.9885400752510418,0.9928049176186525,0.7143439806533641,0.9823801214711041
0.9967516652377394,0.9982061020245682,0.9990853286219675,0.9997568330032512,0.9998222270088178,0.9992099803651833,0.9989216997218712
0.9980786961533082,0.9980708843609496,0.9992900661974703,0.999764888892601,0.9998691991752714,0.9991541061090747,0.999341678093082
0.9988474296953215,0.9990191072406597,0.9990960520004455,0.999887331025892,0.9999269210176448,0.9991643785954337,0.999716790965627
0.9988716014923711,0.9992838012341904,0.999385075080023,0.9999325543674649,0.9998525256208957,0.9997082109722264,0.9998723085293966
