ARI_Score
9.403074136533482452e-01
9.754944128102477352e-01
9.449287584254866257e-01
9.367470078615862672e-01
9.416117481647302556e-01
9.657732242571791526e-01
9.199435471285344335e-01
9.667398776929889692e-01
9.534784809532745875e-01
8.931154929789435482e-01
9.652236123830297831e-01
8.974974819685840322e-01
9.515583328770828020e-01
9.618803612659645452e-01
9.647679322774449506e-01
8.963172641435704913e-01
9.535379342218630594e-01
9.506913934349131567e-01
9.721967720381788913e-01
9.511704809126775295e-01
9.673992371658988176e-01
9.558248731072280790e-01
9.588573600717423817e-01
9.742699152827068998e-01
9.455601739621545265e-01
9.430183677638316331e-01
9.494713812507042938e-01
9.716800449925361294e-01
9.715010199186435713e-01
9.016650926281394307e-01
9.742968628981077961e-01
9.547181956199549679e-01
9.417072897313899515e-01
9.619359434385980068e-01
9.623500321368299026e-01
9.297474799391707290e-01
9.712142817848745668e-01
9.596205079125113002e-01
9.307297018689899559e-01
9.694130658516645349e-01
9.571064395769988131e-01
9.668150317395750593e-01
9.618600735677389491e-01
9.531388773926858793e-01
9.437661876074440181e-01
9.521331090703486488e-01
9.498049253928404489e-01
9.734916520389940153e-01
9.516356941889489995e-01
9.616657987478566261e-01
9.558616765187766262e-01
9.080652553085981626e-01
9.262396625767573832e-01
9.305808606907551850e-01
9.523291560732527472e-01
9.738785103404083987e-01
9.726445633208486985e-01
9.173958970441790095e-01
9.410936984148337014e-01
9.364289212655549921e-01
9.743548413187682611e-01
9.384925741887175654e-01
9.138655286056455163e-01
9.327554841259562135e-01
9.691754647920184373e-01
9.371204986349455091e-01
9.589017839576509106e-01
9.484612942973916772e-01
9.452423026459986222e-01
9.646754353335598164e-01
9.015421368889722231e-01
9.498140802596196641e-01
9.589680960846985736e-01
9.489528233850416106e-01
9.350351444576059379e-01
8.904732199093862155e-01
9.327098697770799252e-01
9.345011515168911709e-01
9.554991733395415965e-01
9.444831860661592193e-01
9.404477399785012848e-01
8.884846124542099544e-01
9.664079010455208785e-01
9.537363222319934497e-01
9.648464449360473205e-01
9.620446856305525651e-01
9.483255089182753839e-01
9.466350662276119543e-01
9.433528498337137025e-01
9.669253979079299732e-01
9.581382352823492043e-01
9.597765423854700551e-01
9.611420018798291220e-01
9.602371217096683509e-01
9.637529600905405669e-01
9.468608025920806082e-01
9.431560096342320731e-01
9.689245505189639784e-01
9.484596602700458012e-01
9.602531386460110285e-01
9.560817524725429006e-01
9.689231748875182237e-01
9.479113714041901284e-01
9.200113206747188022e-01
9.633637425199679249e-01
9.505580483756979060e-01
9.673555555580299892e-01
9.437380460496601620e-01
9.403295249079592910e-01
9.692051107194432635e-01
9.630265461328633148e-01
9.580606725731263262e-01
9.730556723845543710e-01
9.579464350185227239e-01
9.601859043061106158e-01
9.681807432735530794e-01
9.497439492444992304e-01
9.455177154947203011e-01
9.664911639411114530e-01
9.465432324794191832e-01
9.719979522053159293e-01
9.385736692649142565e-01
9.626674112130287897e-01
9.466835816170118267e-01
9.648606871631933979e-01
9.614564955831639281e-01
9.654728870195828927e-01
9.555488484300738161e-01
9.585393255092429232e-01
9.459716837297920122e-01
9.478560247580524178e-01
9.714605289749780326e-01
9.518178406452074691e-01
9.612099465743810800e-01
9.709480830759313896e-01
9.589497571665589470e-01
9.284803862858784784e-01
9.588781379117452541e-01
9.635793255125587597e-01
9.289950033310924171e-01
9.580361000764474610e-01
9.673246119799711051e-01
9.327633610103011064e-01
9.531604815979367595e-01
9.373017327745289951e-01
9.562910853400091726e-01
9.677850397182020670e-01
9.608662861384043019e-01
9.545414048345466362e-01
9.247630901104200163e-01
9.446429323852789661e-01
9.627061967188165204e-01
9.619698168777783831e-01
9.204797729566103204e-01
9.622618699223259853e-01
9.625793420880540685e-01
9.417172845306066575e-01
9.673179236784634760e-01
9.623334695057954580e-01
9.691640023551348904e-01
9.643670636519313666e-01
9.359139028037911645e-01
9.627348857255924042e-01
9.286047181687389074e-01
9.061806901112278156e-01
9.062242884708828772e-01
9.168001524809366032e-01
9.728910400156242089e-01
9.575184993588484739e-01
9.719161660620012633e-01
9.118010609180778880e-01
9.506630519428981296e-01
9.450754140474106890e-01
9.150904070652000621e-01
9.643934122823530908e-01
9.623216249841145542e-01
9.342748590969580658e-01
9.604191096666786498e-01
9.737225707414455256e-01
9.428864116967056175e-01
9.548303318981140597e-01
9.379232659532624750e-01
9.490164941422596367e-01
8.931721093728597349e-01
9.239588763222168488e-01
9.683260455015427759e-01
9.606937654397393889e-01
9.467681184302195740e-01
9.461503127029596838e-01
9.379932267435259208e-01
9.332657359307818812e-01
9.425318380941557495e-01
9.611007292718107831e-01
9.677551910332179430e-01
9.153746972581457975e-01
9.584531321040408169e-01
9.680374415586332493e-01
9.610947600381083422e-01
9.176795239894784961e-01
9.109642252216711977e-01
9.688487711326350116e-01
9.620790832292532846e-01
9.553639442790321512e-01
9.752610455081096585e-01
9.455008496701340359e-01
9.512807748813474351e-01
9.731877705968087211e-01
9.367839425375853457e-01
9.141911980477903654e-01
9.478011248209476936e-01
9.342128420530151356e-01
9.462400168094965425e-01
9.690838560996463125e-01
9.583962362075360009e-01
9.432352963296652959e-01
9.618210416069289392e-01
9.636721184759733383e-01
9.731304514294001340e-01
9.426677518887706109e-01
9.638609225520133883e-01
9.495916660388469266e-01
9.501807726495322681e-01
9.309897020354164221e-01
9.615057203185355394e-01
9.412088316665802035e-01
9.728056175195715083e-01
9.236684157994132782e-01
9.526257593873732610e-01
9.630862398279195213e-01
9.702107465427837196e-01
9.703237427554569638e-01
9.577210381867991007e-01
9.781155053680611333e-01
9.497925494252367207e-01
9.584747536119301303e-01
9.073452975922930985e-01
9.657712229894616085e-01
9.408251894692729600e-01
9.646647610778845694e-01
9.418223877325895277e-01
9.604851519566927065e-01
9.764804527948786061e-01
9.528724660121944412e-01
9.532985268504995391e-01
8.814334255578192279e-01
9.470965735702434607e-01
9.426708880283010128e-01
9.792753738665509466e-01
9.440620561912730357e-01
9.400079174869895304e-01
9.245218392744988245e-01
9.416699224566548176e-01
9.410901956461412698e-01
9.580439497571230367e-01
8.962399941801671988e-01
9.618688983675587334e-01
9.018316625446993751e-01
9.322733361982211697e-01
8.858728237637898406e-01
9.288234582071768219e-01
9.715321566783855500e-01
9.424992426904971188e-01
9.529122717565535750e-01
9.640004351817221817e-01
9.672279023270025089e-01
9.212295429682468839e-01
9.701640399911913848e-01
9.587975657266619711e-01
9.464306708573528848e-01
9.769333837004759991e-01
9.510900823147447891e-01
9.193792004143624963e-01
9.186609664779460394e-01
9.688197011341090903e-01
9.255740453947151059e-01
9.708914717392163052e-01
9.506431122711420656e-01
9.399009501711237391e-01
8.911687229277935884e-01
9.546980637911433032e-01
9.599399064451407115e-01
9.565451519496557253e-01
9.159426364741747317e-01
9.755741180894849096e-01
9.292601454277072959e-01
9.593172252217092577e-01
9.481519887541018932e-01
9.580429364411265913e-01
9.438980085942124676e-01
9.528696713917380601e-01
9.326611787085971050e-01
9.627867805982475158e-01
9.540107982699714828e-01
5.027230362573350542e-01
9.246779116397012555e-01
9.603991382664496257e-01
9.182456158222331855e-01
9.680370480536225619e-01
9.301761479568316782e-01
9.776845879923092841e-01
9.745898674030857300e-01
9.457509602220541822e-01
9.750162936249207046e-01
9.362493660191006928e-01
9.691492395167394802e-01
9.773228027070812729e-01
9.516456019612343775e-01
9.384901529065901027e-01
9.428370293932565316e-01
9.681596094026718724e-01
9.582706488541830048e-01
9.508891773068923747e-01
9.691585534803229818e-01
9.292202429460099111e-01
8.814091148680898158e-01
9.604175229381289869e-01
9.631504289821152254e-01
9.717564659917716785e-01
9.773456313654560468e-01
9.282053427850104343e-01
9.394432561777019686e-01
9.346920888841854236e-01
9.661641141049815973e-01
9.642816680253969430e-01
9.413301302943318793e-01
9.519760543299164990e-01
9.726532163349744797e-01
9.418806206310169626e-01
9.593579271844734357e-01
9.618369934512999153e-01
9.503052690004712977e-01
9.657811594511344078e-01
9.722559948706339661e-01
9.597284024873385944e-01
9.349209690234290271e-01
9.388468463592123392e-01
9.679702630128907970e-01
9.098732728620333443e-01
9.405757822783455957e-01
9.211034952194450121e-01
9.210478273312892039e-01
9.637753516732199266e-01
9.531947961130637914e-01
9.367243892524269588e-01
9.385941544734589526e-01
9.389940111371852804e-01
9.739542910743277382e-01
9.506573672815341602e-01
9.763772387258299323e-01
9.628792495194484768e-01
9.567686279372941138e-01
9.650976565706542720e-01
9.703047088898387740e-01
9.514089931350280249e-01
9.019395922622407413e-01
9.536984851958258957e-01
9.307162799543344800e-01
9.283860355420204824e-01
9.593053444558657938e-01
9.568340060486949517e-01
9.493734222966214720e-01
9.594871800192830147e-01
9.605285053673349172e-01
9.548803630147293386e-01
9.722970678350206786e-01
9.713630384529382544e-01
9.631399337127435345e-01
9.645191942855142475e-01
9.499774026057545839e-01
9.277121582102951791e-01
9.553130672731762196e-01
9.543941123747254895e-01
9.620010725430843124e-01
9.449744828054690293e-01
9.376924855542853043e-01
9.334808696977107134e-01
9.649211815691396410e-01
9.541849402533837399e-01
9.693227242434304669e-01
9.399719568458503316e-01
9.366503165541828491e-01
9.696226794419596784e-01
9.250361741202842714e-01
9.709345596142422430e-01
9.522044183503723946e-01
9.596296403349583448e-01
9.471388223412787744e-01
9.568427503837159120e-01
9.250724792455243817e-01
9.343159042146718107e-01
9.635423829496891912e-01
9.380142267112731025e-01
9.151051113148448435e-01
9.698242969566855942e-01
9.759634434457600261e-01
9.603583654398276659e-01
9.546138126925881595e-01
9.529864697307063315e-01
9.664478414090263980e-01
9.433271682081618703e-01
9.126543897098873259e-01
9.709643109592346333e-01
9.358428210745793896e-01
9.546542073458945676e-01
9.631531813497489214e-01
9.156647782413516179e-01
9.258351279481454865e-01
9.720460352303796903e-01
9.356375495955122634e-01
9.119106912935209808e-01
9.545396241019485917e-01
9.451352162104733612e-01
9.250475749860410657e-01
9.491926507940529056e-01
9.670552982823069632e-01
9.626809041929984545e-01
9.597390653427499974e-01
9.552339759117901563e-01
9.432535320249844091e-01
9.735612306602434707e-01
9.629572442070885030e-01
9.701680774140432062e-01
9.546963094475540146e-01
9.513794586302584122e-01
9.395362847367701997e-01
9.068241179698373067e-01
9.677342474063882483e-01
9.676832530863221926e-01
9.494984962412634788e-01
9.353371510078816176e-01
9.780118761134001248e-01
9.596302502947706703e-01
9.219502236419714336e-01
9.582651797824341955e-01
9.456372506030809033e-01
9.623475534795725705e-01
9.577912797863050720e-01
9.684748140106137493e-01
9.480259129614573288e-01
9.382800024349819967e-01
9.543653680405106421e-01
9.573833155549215101e-01
9.678720467299790631e-01
9.477567562796392897e-01
9.384709862462807806e-01
9.645430254161935224e-01
9.477839832095378281e-01
9.388262596413957661e-01
9.275657432384796230e-01
9.371908699635627116e-01
9.614218038507202913e-01
9.663688825422686035e-01
9.668113419470503178e-01
9.344298225501718180e-01
9.713182795504653466e-01
9.564263796544389962e-01
9.541229932755573850e-01
9.608773282860537668e-01
9.591301417174000754e-01
9.574482818464329359e-01
9.726637346615876201e-01
9.713579536029167683e-01
9.546221637097186408e-01
9.398469020496899029e-01
9.629668520885440453e-01
9.242423771816202782e-01
9.508110815293119300e-01
9.611461368188605192e-01
9.608941372068540154e-01
9.722253937706433202e-01
9.421446169220242250e-01
9.643541376168552892e-01
9.145447656336292974e-01
9.039444060103957179e-01
9.473878107627080603e-01
9.059816465165548838e-01
9.541220677120257898e-01
9.464223481258113857e-01
9.458207172573239729e-01
9.496918634970493711e-01
9.742829817523880331e-01
9.541119258022130456e-01
9.688055209478808605e-01
9.569144716300288511e-01
9.754432183684804691e-01
9.483239804169285581e-01
9.540937278390074772e-01
9.444704875793199506e-01
9.331284610530085066e-01
9.639302977792436611e-01
9.308296400111083502e-01
9.478818415301777378e-01
9.673658367159018168e-01
9.535598725415060928e-01
9.574940065912795895e-01
9.606267205545663268e-01
9.655201736324786621e-01
9.551637538328701105e-01
9.605147309783430565e-01
9.694008003680688601e-01
9.454236473653024886e-01
9.437032982588858809e-01
9.726468071633869172e-01
9.600804750887048655e-01
9.643838570846022806e-01
9.456003238583606807e-01
9.547456757187764431e-01
9.442842003312880150e-01
9.584118438297829501e-01
9.590732301725454212e-01
9.298912045295620876e-01
9.281800556512889155e-01
9.614181256850741208e-01
9.482135757088476780e-01
8.979226769573240841e-01
9.631344125127477840e-01
9.484394251462756609e-01
8.974912682854786494e-01
9.727411746080186772e-01
9.576732124399685020e-01
9.574016768830648783e-01
9.357422351658768456e-01
9.355374824203620543e-01
4.916496978090929004e-01
9.521300564406024458e-01
9.612473958141033448e-01
9.455868012968049463e-01
9.629777816622445696e-01
9.166676043423633846e-01
9.383354617533024022e-01
9.484377545648752239e-01
9.627188444048636606e-01
9.372679649258541801e-01
9.661572666996858239e-01
9.479594506177861923e-01
9.357911754145136207e-01
9.573238201841356432e-01
9.615941863282294610e-01
9.642651323977152744e-01
9.622709715584747414e-01
9.326836481374622956e-01
9.408707135414986489e-01
9.600354786707586685e-01
9.515363155463899547e-01
9.577730462152128643e-01
9.596398557683001318e-01
9.344061610786914551e-01
9.442887132207967715e-01
9.470966124406737796e-01
9.516928301467334483e-01
9.673929599232303778e-01
9.699690706077087610e-01
9.364117940632793458e-01
9.597442679772865137e-01
9.632908914907706288e-01
9.456499318493050144e-01
9.440189436662776989e-01
9.468269423635686799e-01
9.627785965341435492e-01
9.608920572823106410e-01
9.550922046025864809e-01
9.297356983084934523e-01
9.369191177174416296e-01
9.693778626378937169e-01
9.181008499106710907e-01
9.346992888126467447e-01
9.499661321330833408e-01
9.383295313324655496e-01
9.193617097782871284e-01
9.505813262422004861e-01
9.450606936091281440e-01
9.624634032243871706e-01
9.613976303346137842e-01
9.665924683682139973e-01
9.375191617160163471e-01
9.513742340582237444e-01
9.362453672276787042e-01
9.467716127346360588e-01
9.535804183710484550e-01
9.325132094240171643e-01
9.663662222928337542e-01
9.424958194204500206e-01
9.507921430890655667e-01
9.687913539596306745e-01
9.564102523796217392e-01
9.588071062405046918e-01
9.466675494093058640e-01
9.452359513008675718e-01
9.450931115718138598e-01
9.576038146145453567e-01
9.436758372931624006e-01
9.541996769146297019e-01
9.548401178257013289e-01
9.575626853210490452e-01
9.638689431835029131e-01
8.586816538906913987e-01
9.578368981595829501e-01
9.342624029595447688e-01
9.522238816750233648e-01
9.227053517222463253e-01
9.747989719686548371e-01
9.593888137287800433e-01
9.286637769998276060e-01
9.569321235951722127e-01
9.693196902301111084e-01
9.597353947595966828e-01
9.540622094414344945e-01
9.582193791060772403e-01
9.747091563919655366e-01
9.462688208471081719e-01
9.573821627831585745e-01
9.696251561492640336e-01
9.615896474563256913e-01
9.346777066569595949e-01
9.522840565224085507e-01
9.550097077078578689e-01
9.699273902903141620e-01
9.686941318405338786e-01
9.596831500248083069e-01
9.656903294887421163e-01
9.628719093312372301e-01
9.362252413013004704e-01
9.673414300628183637e-01
9.553336150651470238e-01
8.942072320154246245e-01
9.699893754217053798e-01
9.488211792000785794e-01
9.003030346349674140e-01
8.379170920048357729e-01
9.483416070333976489e-01
9.376531059418665714e-01
9.476850726332528563e-01
9.429468756603096580e-01
9.648627636768200011e-01
9.725512022363371756e-01
9.539501948081956506e-01
9.466727485622389304e-01
9.542231633182483019e-01
9.271608705696713360e-01
9.451361091152727933e-01
9.114203371488138750e-01
9.224528992335963018e-01
9.510486661090890026e-01
9.725468650487352207e-01
9.509494989205212745e-01
9.372237320347283074e-01
9.437117200223411606e-01
9.667174055755470841e-01
9.653380919676305405e-01
9.426308014216850939e-01
9.272470964306636088e-01
9.055213290250284652e-01
9.617202923970803452e-01
9.490540008274649386e-01
9.301186202817622872e-01
9.553541174145087078e-01
9.138593664121298366e-01
9.704630778514132805e-01
9.568730827857698795e-01
9.416614830430178884e-01
9.432108846669080560e-01
9.324431680005696998e-01
9.699742998114346815e-01
9.211944430489433788e-01
9.469616205297504141e-01
9.652182793947331474e-01
9.142381513620960742e-01
9.662279807226451522e-01
9.641722474034876145e-01
9.503820745838569284e-01
9.462792246939598639e-01
9.469123546886136777e-01
9.577420360770130259e-01
9.351564379813804839e-01
9.675298855542809884e-01
9.591482042211491033e-01
9.622044946665194720e-01
9.368518200183278966e-01
9.618154110453513983e-01
9.096606164537440753e-01
9.639639407870218557e-01
9.477015463498874581e-01
9.659671163458215526e-01
9.424736582954510444e-01
9.579492774918006992e-01
9.769644459029601657e-01
9.620800521576324815e-01
9.186660464989079289e-01
8.579156268906948934e-01
9.651491479188615275e-01
9.403148158737746343e-01
9.498899397790379062e-01
9.077027906778341038e-01
9.629114234724198695e-01
9.589368627925846100e-01
9.740807501343473618e-01
9.365943026347282041e-01
9.692465927995242980e-01
9.447050201373038414e-01
9.428482064262743156e-01
9.397106769087794076e-01
9.756695462784933381e-01
9.652237757870839596e-01
9.601900987481090111e-01
9.476884609450678676e-01
9.589666000426847470e-01
9.607585351465204315e-01
8.874108839303749274e-01
9.490600327414543402e-01
9.389334241118445501e-01
9.623960859560206638e-01
9.703002824512992897e-01
9.585769814639686359e-01
9.551251106507032684e-01
9.528190654671349069e-01
9.547921925411030353e-01
9.685712639246265576e-01
9.545278532455688802e-01
9.452945450544261163e-01
9.467223462351040952e-01
9.773641015709157998e-01
9.538353570366047141e-01
9.477464153399957070e-01
9.598928967092992259e-01
9.666320802778121113e-01
9.461077065550108633e-01
9.561211006697545312e-01
9.658600833641861616e-01
9.712535391278427355e-01
9.530262576951397113e-01
9.540607252888159140e-01
9.659668534762564374e-01
9.469459480775883620e-01
9.388337175373833166e-01
9.257914898809421755e-01
9.307689099794473897e-01
8.766920706052926393e-01
9.739547185696630915e-01
9.437738652484380930e-01
9.112730866631494342e-01
9.526448494490332708e-01
9.362323242089658493e-01
9.610353660552779509e-01
9.501832454835744679e-01
9.289524986392121431e-01
9.700511026347556909e-01
9.565712904416534546e-01
8.941135431082407603e-01
9.726160825779796015e-01
9.519346407579022395e-01
9.440206639134938182e-01
9.654606581961016065e-01
9.631634721656530118e-01
9.640292602680095024e-01
9.250034514012113185e-01
9.647527846343398883e-01
9.408169119882003884e-01
9.568203958776072549e-01
9.460119687159221913e-01
9.744292957951127265e-01
9.222298756919812268e-01
9.454373117832225448e-01
9.546874117652501823e-01
9.632670649004462238e-01
9.462021113588883203e-01
9.500883289118554620e-01
9.294537125773774111e-01
9.562222558559794194e-01
9.596934386516485782e-01
9.424052546163171895e-01
9.701565110496505051e-01
9.332177231554811270e-01
9.271038733695339262e-01
9.529680951406416245e-01
9.521708726450697213e-01
9.286669567466762087e-01
9.595177673423443965e-01
9.429305811008709126e-01
9.735938683257766568e-01
9.673221653147563437e-01
9.615749052814217546e-01
9.314257350228932753e-01
9.702717750970680788e-01
9.253430464601863914e-01
9.623113472794290191e-01
9.494953523771862969e-01
9.598092510116391640e-01
9.777763123196334671e-01
9.091151770104530794e-01
9.409252624936135234e-01
9.460665683051765473e-01
9.677666068441156400e-01
9.437574959402088570e-01
9.589300126475320818e-01
9.415079174779866777e-01
9.505299768460461207e-01
9.503991376883580422e-01
9.707325301330647083e-01
9.545064811532888438e-01
9.318448058363572040e-01
9.227800960525582852e-01
9.709289549669045671e-01
9.637625845317647766e-01
9.261228160731197478e-01
9.649810848369476668e-01
9.721333426855743864e-01
9.483702298574580025e-01
9.636033624541258114e-01
9.548142477292961283e-01
9.496311663337033693e-01
9.601547327662369735e-01
9.696459593249999731e-01
9.510858858227440038e-01
9.563849355053378742e-01
9.791011987905814395e-01
9.550666927447161170e-01
9.162624255937308337e-01
9.635780692311856077e-01
9.479359282084990346e-01
9.648934562375192092e-01
9.539440761782573830e-01
9.662815582726995700e-01
9.532696675527198016e-01
9.247877193649182148e-01
9.532136817381146043e-01
9.290640875849870417e-01
9.476402203042382233e-01
9.000217462967602389e-01
9.646436644182521114e-01
9.679460457591594347e-01
9.776957781550937865e-01
9.629411359756319122e-01
9.013493490655295481e-01
9.565525902174980555e-01
9.498946351472022931e-01
9.621171904822128917e-01
9.569993555902671645e-01
9.402012616361582475e-01
9.654039669602187956e-01
9.742831595183197857e-01
9.449802457591952587e-01
9.506965240272604589e-01
9.638919078118246553e-01
9.571795407406664680e-01
9.566277357376933299e-01
9.493585462887678128e-01
9.421484213196085200e-01
9.659268043113623525e-01
9.681410784515186441e-01
9.620469452761220008e-01
9.647860755723044468e-01
9.589046630432562779e-01
9.552541352799976959e-01
9.639614054074340244e-01
9.355767627628198690e-01
9.659531744942142506e-01
9.531924334471697513e-01
9.543001421144738927e-01
9.354381581205718499e-01
9.541360958391100766e-01
9.536108489388420706e-01
9.626386032438427609e-01
9.429550417798667761e-01
9.292931603206313618e-01
9.315326025539163446e-01
9.045428644101665139e-01
9.725826427696121490e-01
9.528486411492017583e-01
9.480477523338427526e-01
9.657965435134874266e-01
9.701669081206397705e-01
9.686558901639252817e-01
9.641652514826820619e-01
9.759451649009885932e-01
9.397512138146772998e-01
9.412583351959575850e-01
9.359243106423439373e-01
9.629506814792327951e-01
9.548564821379486034e-01
9.506793089283460674e-01
9.573121151403496398e-01
9.482562526385723833e-01
